Nationality,Location,StartDate,EndDate,MinDeaths,MaxDeaths,DeathsOverride,DeathsFinal,AirRate,CivilianRate,IntentionalRate,Tags,AirForce,Notes,Sources,StartDateMs,EndDateMs
Italy,,9/1/39,8/31/45,"145,200","145,200",,145200.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Japan,,9/1/39,8/31/45,"2,120,000","2,120,000",,2120000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Japan,,9/1/39,8/31/45,"500,000","278,510",,389255.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Korea,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Korea,,9/1/39,8/31/45,"378,000","483,000",,430500.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Latvia,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Latvia,,9/1/39,8/31/45,"159,000","159,000",,159000.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Lithuania,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Lithuania,,9/1/39,8/31/45,"213,500","213,500",,213500.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Luxembourg,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Luxembourg,,9/1/39,8/31/45,500,500,,500.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Malaya,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Malaya,,9/1/39,8/31/45,"100,000","100,000",,100000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Malta,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Malta,,9/1/39,8/31/45,"1,500","1,500",,1500.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Mexico,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Mexico,,9/1/39,8/31/45,100,100,,100.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Mongolia,,9/1/39,8/31/45,300,300,,300.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Mongolia,,9/1/39,8/31/45,0,0,,0.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Nauru (Australian),,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Nauru (Australian),,9/1/39,8/31/45,500,500,,500.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Netherlands,,9/1/39,8/31/45,"17,000","17,000",,17000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Netherlands,,9/1/39,8/31/45,"181,500","181,500",,181500.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Newfoundland,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Newfoundland,,9/1/39,8/31/45,100,100,,100.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
New Zealand,,9/1/39,8/31/45,"11,900","11,900",,11900.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
New Zealand,,9/1/39,8/31/45,0,0,,0.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Norway,,9/1/39,8/31/45,"3,000","3,000",,3000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Norway,,9/1/39,8/31/45,"5,700","5,700",,5700.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Papua and New Guinea (Australian),,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Papua and New Guinea (Australian),,9/1/39,8/31/45,"15,000","15,000",,15000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Philippines,,9/1/39,8/31/45,"57,000","57,000",,57000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Philippines,,9/1/39,8/31/45,"500,000","1,000,000",,750000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Poland,,10/7/39,8/31/45,"174,000","174,000",,174000.0,,0,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Poland,,9/1/39,8/31/45,"2,630,000","2,630,000",,2630000.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Portuguese Timor,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Portuguese Timor,,9/1/39,8/31/45,"40,000","70,000",,55000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Romania,,6/22/41,8/31/45,"300,000","300,000",,300000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Romania,,9/1/39,8/31/45,"296,000","296,000",,296000.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Ruanda-Urundi (Belgian),,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Ruanda-Urundi (Belgian),,9/1/39,8/31/45,0,"300,000",,150000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
